,EngDispl,NumCyl,Transmission,FE,AirAspirationMethod,NumGears,TransLockup,TransCreeperGear,DriveDesc,IntakeValvePerCyl,ExhaustValvesPerCyl,CarlineClassDesc,VarValveTiming,VarValveLift
2083,3.5,6,S7,29.7734,NaturallyAspirated,7,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2084,5.0,8,S7,27.2511,NaturallyAspirated,7,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2085,5.6,8,A5,23.6,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2086,3.7,6,A5,26.6,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,0.0,0.0
2087,5.7,8,A5,26.0,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,1.0,0.0
2088,2.4,4,M5,38.6,NaturallyAspirated,5,0.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2089,2.4,4,AV,33.6,NaturallyAspirated,1,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2090,3.7,6,A5,27.5,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,0.0,0.0
2091,5.7,8,A5,26.0,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,1.0,0.0
2092,6.1,8,A5,20.9,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,0.0,0.0
2093,3.7,6,A4,28.5,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,0.0,0.0
2094,2.4,4,M5,38.6,NaturallyAspirated,5,0.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2095,2.4,4,AV,33.6,NaturallyAspirated,1,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2096,2.4,4,AV,33.6,NaturallyAspirated,1,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2097,3.8,6,M6,26.163,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,0.0,0.0
2098,3.8,6,A4,26.5632,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,0.0,0.0
2099,3.8,6,A5,29.2986,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2100,4.6,8,A6,28.4,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2101,2.0,4,M5,33.4,NaturallyAspirated,5,0.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2102,2.7,6,A4,31.3,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,0.0
2103,3.2,6,S6,30.347,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2104,5.0,8,S6,23.8204,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2105,5.0,8,S6,24.5722,Supercharged,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2106,5.0,8,S6,25.5082,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2107,5.0,8,S6,23.5743,Supercharged,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2108,5.0,8,S6,24.7928,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2109,4.6,8,S6,28.3,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2110,5.7,8,S6,24.1491,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2111,3.5,6,S6,33.7937,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2112,3.5,6,AVS6,38.7193,NaturallyAspirated,1,0.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2113,3.5,6,S6,29.9849,NaturallyAspirated,6,1.0,1.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2114,3.5,6,S6,30.2,Turbocharged,6,1.0,1.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2115,3.5,6,A6,31.4,NaturallyAspirated,6,1.0,1.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,0.0
2116,2.3,4,S6,31.7,Turbocharged,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2117,3.7,6,S6,28.7,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2118,2.5,4,A6,37.0,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2119,3.0,6,A6,32.1,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2120,2.5,4,AV,37.9,NaturallyAspirated,1,0.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2121,5.4,8,A5,20.7,Supercharged,5,1.0,0.0,FourWheelDrive,2,1,SpecialPurposeVehicleSUV4WD,1.0,0.0
2122,5.5,8,A7,20.1,NaturallyAspirated,7,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2123,3.0,6,A7,31.5,Turbocharged,7,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2124,4.7,8,A7,23.8,NaturallyAspirated,7,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2125,5.5,8,A7,23.2,NaturallyAspirated,7,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2126,3.5,6,A7,28.6683,NaturallyAspirated,7,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2127,3.5,6,A7,27.3,NaturallyAspirated,7,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2128,3.0,6,A7,34.4,Turbocharged,7,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2129,5.5,8,A7,24.6,NaturallyAspirated,7,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2130,6.3,8,A7,19.7,NaturallyAspirated,7,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2131,3.5,6,AV,33.7,NaturallyAspirated,8,0.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2132,3.5,6,A7,25.8,NaturallyAspirated,7,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2133,3.0,6,A7,33.3,Turbocharged,7,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2134,2.5,4,A6,36.0307,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2135,3.0,6,A6,31.3917,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2136,2.5,4,AV,37.9,NaturallyAspirated,1,0.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2137,4.0,6,A5,25.7535,NaturallyAspirated,5,1.0,1.0,FourWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,0.0,0.0
2138,4.6,8,A6,26.6622,NaturallyAspirated,6,1.0,1.0,FourWheelDrive,2,1,SpecialPurposeVehicleSUV4WD,0.0,0.0
2139,2.4,4,AVS6,35.2418,NaturallyAspirated,1,0.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2140,3.0,6,S6,32.9548,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,1.0
2141,3.8,6,S4,26.9,NaturallyAspirated,4,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,1.0
2142,5.6,8,A5,24.1924,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2143,5.6,8,A5,24.1491,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2144,3.5,6,AV,31.7082,NaturallyAspirated,1,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2145,4.0,6,A5,27.234,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2146,5.6,8,S5,24.2996,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2147,2.5,4,AV,35.8606,NaturallyAspirated,1,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2148,4.0,6,M6,27.1846,NaturallyAspirated,6,0.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2149,4.0,6,A5,27.5665,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2150,3.6,6,A6,27.5811,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2151,3.6,6,M6,28.1127,NaturallyAspirated,6,0.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2152,4.8,8,A6,25.56,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2153,4.8,8,M6,23.578,NaturallyAspirated,6,0.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2154,4.8,8,A6,26.388,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2155,4.8,8,M6,23.578,NaturallyAspirated,6,0.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2156,4.8,8,A6,25.7761,Turbocharged,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2157,4.8,8,A6,25.7761,Turbocharged,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2158,4.8,8,A6,25.7761,Turbocharged,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,1.0
2159,3.6,6,A6,31.6,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2160,3.5,6,A6,32.2,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,1,1,SpecialPurposeVehicleSUV4WD,1.0,0.0
2161,3.6,6,A6,32.1,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2162,3.6,6,S6,32.6,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2163,2.5,4,M5,37.071,NaturallyAspirated,5,0.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,1.0
2164,2.5,4,S4,35.9226,NaturallyAspirated,4,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,1.0
2165,2.5,4,S4,32.9103,Turbocharged,4,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2166,2.5,4,AV,40.0816,NaturallyAspirated,1,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,1.0
2167,2.5,4,M6,37.0574,NaturallyAspirated,6,0.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,1.0
2168,3.6,6,S5,34.2708,NaturallyAspirated,5,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,1.0
2169,3.6,6,S5,29.5,NaturallyAspirated,5,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,1.0
2170,2.4,4,M5,34.2513,NaturallyAspirated,5,0.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2171,2.4,4,A4,32.2765,NaturallyAspirated,4,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2172,3.2,6,A5,32.2747,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2173,4.0,6,S5,30.0,NaturallyAspirated,5,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2174,4.0,6,S5,30.0,NaturallyAspirated,5,1.0,0.0,ParttimeFourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2175,4.0,6,A5,28.9182,NaturallyAspirated,5,1.0,0.0,ParttimeFourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2176,4.0,6,M6,26.8137,NaturallyAspirated,6,0.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2177,3.5,6,S5,31.3,NaturallyAspirated,5,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2178,3.3,6,AV,34.9989,NaturallyAspirated,1,0.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2179,5.7,8,S6,24.7491,NaturallyAspirated,6,1.0,0.0,FourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2180,2.5,4,A4,38.3778,NaturallyAspirated,4,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2181,3.5,6,A5,35.7494,NaturallyAspirated,5,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2182,4.6,8,S6,24.8718,NaturallyAspirated,6,1.0,0.0,ParttimeFourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2183,5.7,8,S6,24.5,NaturallyAspirated,6,1.0,0.0,ParttimeFourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2184,5.7,8,S6,24.2206,NaturallyAspirated,6,1.0,0.0,ParttimeFourWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2185,2.7,4,S6,38.7,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2186,3.5,6,S6,35.0,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2187,2.0,4,S6,33.3,Turbocharged,6,0.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2188,3.0,6,S6,34.4,Turbocharged,6,0.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,0.0,0.0
2189,3.6,6,S6,26.1066,NaturallyAspirated,6,0.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2190,3.0,6,S6,29.7892,Turbocharged,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2191,3.2,6,S6,30.4926,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2192,3.0,6,S6,29.7892,Turbocharged,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2193,3.2,6,S6,30.4926,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2194,3.2,6,S6,29.7431,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
2195,4.4,8,S6,26.2,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SpecialPurposeVehicleSUV4WD,1.0,0.0
